# 
0.25023 0.25023 0.30372 0.30372 0.25023 0.33522 0.44084 0.25023 0.35018 0.40639 0.43518 0.44084 0.44084 0.33522 0.44198 0.55145 0.25023 0.57344 0.52720 0.40639 0.65367 0.65367 0.55145 0.65367 0.44084 0.98617 0.98617 0.98617 0.65367 0.44084 0.25023 0.98617 0.52720 0.98617 0.98617 0.79397 0.98617 0.98617 0.52720 0.79397 0.98617 0.98617 0.98617 0.82638 0.68314 0.79397 0.98617 0.98617 0.98617 0.98617 0.98617 0.98617 0.80530 0.98617 0.80530 0.44084 0.98617 0.40639 0.65367 0.60335 0.77697 0.82638 0.98617 0.98617 0.98617 0.79397 0.98617 0.98617 0.98617 0.98617 0.82638 0.98617 0.79397 0.98617 0.98617 0.98617 0.98617 0.98617 0.80530 0.98617 0.71102 0.98617 0.79397 0.98617 0.79397 0.41138 0.82638 0.98617 0.98617 0.98617 0.98617 0.80530 0.98617 0.98617 0.55145 0.79397 0.82638 0.82638 0.98617 0.82638
# 46 Generates outlier , 137145, 	BFS alg. takes0 hours and 9 minutes and 56.5213179588 seconds
# 
0.90594 0.90594 0.90594 0.90594 0.90594 0.90745 0.90594 0.99156 0.90745 0.90745 0.90594 0.90594 0.90594 0.84926 0.90594 0.99729 0.90745 0.90745 0.84926 0.84926 0.99729 0.99729 0.90745 0.90594 0.90594 0.90594 0.99729 0.84926 0.90594 0.93910 0.84926 0.93910 0.93910 0.90594 0.93910 0.84926 0.99729 0.93910 0.90594 0.90745 0.93910 0.90594 0.90594 0.90745 0.82002 0.90594 0.99729 0.84926 0.90594 0.93488 0.84926 0.63340 0.93910 0.93910 0.93910 0.93910 0.93488 0.89267 0.93488 0.90594 0.90594 0.90594 0.71902 0.93910 0.90745 0.93910 0.99729 0.99729 0.90594 0.93910 0.90745 0.90594 0.90745 0.93488 0.63340 0.93910 0.99729 0.84926 0.90745 0.90745 0.63340 0.93910 0.90745 0.81851 0.77630 0.90594 0.93488 0.93488 0.89267 0.93910 0.90594 0.84926 0.93910 0.93910 0.90745 0.99156 0.90594 0.99729 0.84926 0.63340
# 17 Generates outlier , 33250, 	BFS alg. takes0 hours and 10 minutes and 25.4221270084 seconds
# 
0.16583 0.23909 0.23909 0.23909 0.23909 0.20822 0.23909 0.20822 0.20822 0.30553 0.30553 0.30553 0.30553 0.30553 0.35593 0.35593 0.27262 0.28147 0.30553 0.30553 0.30553 0.20822 0.30553 0.33011 0.35593 0.30553 0.35593 0.35593 0.28147 0.35593 0.35593 0.30553 0.35593 0.35593 0.30553 0.30553 0.30553 0.35593 0.33011 0.22581 0.35593 0.30553 0.30553 0.30553 0.35791 0.27262 0.33011 0.19749 0.30553 0.33011 0.30553 0.30553 0.26367 0.38462 0.29720 0.32984 0.30553 0.23909 0.30553 0.20124 0.38462 0.38462 0.35791 0.35593 0.35593 0.33011 0.19749 0.35791 0.35791 0.32563 0.23909 0.29720 0.27465 0.33011 0.33011 0.35791 0.27262 0.33011 0.38462 0.27262 0.30553 0.39227 0.35593 0.30553 0.35791 0.35593 0.33011 0.31141 0.35593 0.30553 0.35791 0.32584 0.30553 0.38462 0.38462 0.14662 0.30553 0.28147 0.22581 0.35791
# 13 Generates outlier , 47008, 	BFS alg. takes0 hours and 10 minutes and 50.6097040176 seconds
# 
0.22599 0.22599 0.22599 0.22599 0.22599 0.22599 0.22599 0.28606 0.28606 0.32074 0.32074 0.28606 0.19535 0.28606 0.26067 0.23393 0.26982 0.26067 0.32074 0.24256 0.32074 0.22599 0.15498 0.28606 0.32074 0.32074 0.23393 0.22175 0.28606 0.28606 0.32074 0.32074 0.32074 0.10285 0.24256 0.22599 0.32074 0.10285 0.26684 0.28606 0.32074 0.32074 0.28606 0.32074 0.32074 0.32074 0.26684 0.32074 0.24256 0.24367 0.27074 0.32074 0.26684 0.26862 0.28606 0.27074 0.33327 0.32074 0.32074 0.32074 0.26862 0.27074 0.26684 0.26982 0.27074 0.36795 0.28606 0.32074 0.24256 0.36795 0.24367 0.31703 0.26684 0.31405 0.24256 0.26067 0.26404 0.33327 0.33327 0.26982 0.33327 0.24367 0.33327 0.31703 0.32074 0.33327 0.26982 0.27074 0.32074 0.36795 0.26862 0.33327 0.33327 0.22175 0.33327 0.29088 0.28606 0.33327 0.28606 0.32074
# 28 Generates outlier , 74841, 	BFS alg. takes0 hours and 11 minutes and 43.3674850464 seconds
# 
0.01961 0.00787 0.01316 0.00787 0.07684 0.07684 0.09694 0.07684 0.09694 0.04280 0.08158 0.01961 0.08158 0.11993 0.09694 0.11993 0.08256 0.10501 0.19966 0.17633 0.15241 0.17633 0.15241 0.19966 0.24676 0.15241 0.09694 0.21824 0.30115 0.18474 0.10736 0.30115 0.30115 0.24676 0.34101 0.30115 0.34101 0.37677 0.37677 0.37677 0.34101 0.24676 0.34101 0.37677 0.37677 0.31264 0.34101 0.37677 0.42798 0.42798 0.42798 0.42798 0.43957 0.28364 0.43957 0.42798 0.43957 0.43957 0.43957 0.45830 0.32629 0.40044 0.33485 0.43957 0.45830 0.43957 0.45830 0.37677 0.45830 0.43957 0.45830 0.45830 0.53211 0.58225 0.58225 0.58225 0.58225 0.63580 0.63580 0.63580 0.63580 0.58225 0.63580 0.63580 0.58225 0.58225 0.63580 0.63512 0.61242 0.61242 0.61242 0.59892 0.51744 0.63580 0.61242 0.63512 0.63512 0.63580 0.63512 0.63512
# 12 Generates outlier , 68039, 	BFS alg. takes0 hours and 14 minutes and 1.71474981308 seconds
# 
0.06820 0.06820 0.06820 0.06820 0.06820 0.06820 0.08733 0.08733 0.08733 0.08733 0.06820 0.08733 0.07072 0.07072 0.06820 0.06820 0.07710 0.21384 0.25909 0.25909 0.25839 0.25839 0.19208 0.25839 0.25839 0.19208 0.25839 0.23797 0.21384 0.25839 0.44399 0.44399 0.44399 0.28648 0.44399 0.44399 0.30439 0.44399 0.42594 0.48623 0.30439 0.48692 0.51862 0.44399 0.44399 0.48623 0.42594 0.30725 0.51862 0.48623 0.60487 0.60487 0.48623 0.60487 0.51862 0.64215 0.60487 0.60487 0.64215 0.52262 0.64215 0.64215 0.64215 0.64215 0.58800 0.60556 0.60487 0.58800 0.60487 0.60487 0.50096 0.58800 0.60487 0.57282 0.57282 0.64215 0.48692 0.46447 0.64215 0.44399 0.50403 0.57351 0.60487 0.57351 0.60487 0.58800 0.60487 0.59216 0.48623 0.51862 0.60556 0.60556 0.58800 0.58800 0.57351 0.51862 0.58800 0.58800 0.60487 0.59216
